ID,Status,Transaction ID,Shipping,Total,CEP
3177,Completed,21655,29.97,257.97,77022-372
3177,Completed,28352,26.77,94.77,77022-372
3177,Completed,28701,28.17,166.17,77022-372
3177,Completed,32918,28.77,116.77,77022-372
3177,Completed,35993,93.25,301.55,77022-372
3179,Completed,21681,0.0,456.0,84600-420
3181,Completed,21704,0.0,425.8,74810-360
3182,Completed,21743,0.0,93.1,74115-040
3182,Completed,30001,0.0,98.0,74115-040
3182,Completed,30780,0.0,402.0,74115-040
3182,Completed,33809,0.0,432.0,74115-040
3182,Completed,37588,0.0,324.0,74115-040
3182,Completed,38182,0.0,417.9,74115-040
3183,Completed,21729,0.0,918.0,13208-056
3183,Completed,33231,0.0,708.0,13208-056
3183,Completed,38819,0.0,1274.4,13208-056
3183,Completed,40305,0.0,875.0,13208-056
3183,Completed,44290,0.0,1357.2,13208-056
3184,Completed,21950,0.0,404.51,01409-000
3184,Completed,24215,0.0,410.0,01409-000
3186,Completed,21740,0.0,522.0,37600-000
3187,Completed,21751,0.0,495.0,79601-000
3187,Completed,22711,0.0,693.0,79601-000
3187,Completed,38044,0.0,495.0,79601-000
3188,Completed,21756,0.0,814.5,29304-023
3189,Completed,51909,0.0,534.6,36050-000
3190,Completed,21765,0.0,465.6,35460-000
3190,Completed,25665,0.0,543.2,35460-000
3191,Completed,21769,33.67,131.67,09270-450
3191,Completed,28679,79.27,177.27,09270-450
3192,Completed,21771,101.95,493.95,79032-261
3192,Completed,50781,0.0,529.2,79032-261
3195,Completed,21804,0.0,744.0,06401-147
3195,Completed,22985,0.0,686.0,06401-147
3196,Completed,21819,0.0,6115.0,01455-050
3198,Completed,21825,0.0,528.0,78580-000
3199,Completed,21827,0.0,566.0,74885-863
3201,Completed,21835,0.0,536.0,71515-735
3201,Completed,47088,28.85,117.05,71515-735
3202,Completed,21855,0.0,588.0,05445-001
3203,Completed,21876,0.0,-1428.0,74823-450
3204,Completed,21889,0.0,432.0,45652-495
3204,Completed,37241,0.0,531.0,45652-495
3204,Completed,65814,0.0,478.0,45652-495
3204,Completed,65937,0.0,451.71,45652-495
3204,Completed,66065,0.0,489.6,45652-495
3205,Completed,21888,0.0,1690.0,60810-160
3205,Completed,25731,0.0,793.0,60810-160
3205,Completed,29435,0.0,2467.34,60810-160
3205,Completed,32752,0.0,1609.3,60810-160
3205,Completed,34084,0.0,875.05,60810-160
3205,Completed,39001,0.0,2182.15,60810-160
3205,Completed,51367,0.0,3765.6,60810-160
3205,Completed,51414,0.0,448.2,60810-160
3205,Completed,51418,0.0,478.8,60810-160
3205,Completed,59815,0.0,1031.13,60810-160
3205,Completed,64486,0.0,1143.99,60810-160
3206,Completed,21893,50.17,348.17,34006-200
3206,Completed,37168,0.0,409.5,34006-200
3211,Completed,21934,0.0,1460.8,13400-050
3212,Completed,21942,0.0,456.0,22793-327
3213,Completed,21941,0.0,414.0,05443-002
3215,Completed,21976,0.0,486.5,77020-498
3216,Completed,21978,0.0,560.0,02377-210
3218,Completed,21985,0.0,564.0,22460-090
3218,Completed,52642,0.0,581.4,22460-090
3219,Completed,21991,0.0,436.0,04142-081
3220,Completed,21993,0.0,430.0,40295-050
3221,Completed,22007,0.0,408.0,68900-081
3221,Completed,47497,0.0,529.2,68900-081
3222,Completed,22032,0.0,554.0,84043-751
3222,Completed,44178,0.0,752.0,84043-751
3226,Completed,22063,29.59,88.39,33105-030
3227,Completed,22068,0.0,470.0,22250-060
3227,Completed,37861,0.0,512.3,22250-060
3227,Completed,42763,0.0,579.0,22250-060
3229,Completed,22086,15.0,359.0,70754-100
3230,Completed,22089,0.0,521.0,69901-519
3231,Completed,22094,0.0,796.0,09531-195
3232,Completed,22100,0.0,490.0,18047-595
3232,Completed,24450,0.0,430.0,18047-595
3232,Completed,31010,0.0,465.5,18047-595
3232,Completed,56114,0.0,486.0,18047-595
3234,Completed,22109,0.0,419.0,22421-030
3234,Completed,23945,0.0,980.0,22421-030
3235,Completed,22111,0.0,576.0,78048-378
3235,Completed,44399,61.21,282.61,78048-378
3236,Completed,22119,0.0,2036.0,77500-000
3236,Completed,22795,0.0,828.0,77500-000
3236,Completed,26713,0.0,1296.0,77500-000
3236,Completed,33222,0.0,1748.0,77500-000
3236,Completed,38960,0.0,888.0,77500-000
3237,Completed,22121,0.0,1704.0,74210-030
3237,Completed,48025,0.0,853.02,74210-030
3240,Completed,22139,64.63,260.63,04566-062
3242,Completed,22171,0.0,1498.0,95171-356
3243,Completed,22151,0.0,1412.4,88330-030
3243,Completed,22152,0.0,902.4,88330-030
3243,Completed,25909,0.0,980.4,88330-030
3243,Completed,29328,0.0,1116.4,88330-030
3244,Completed,22157,0.0,597.0,01420-001
3244,Completed,44361,0.0,456.0,01420-001
3246,Completed,22169,55.77,323.77,22221-010
3247,Completed,22179,0.0,445.1,05734-140
3247,Completed,42561,0.0,597.6,05734-140
3247,Completed,44855,0.0,599.31,05734-140
3248,Completed,22184,0.0,475.0,60192-072
3249,Completed,22186,124.45,421.45,35162-352
3250,Completed,22189,0.0,476.0,02143-000
3251,Completed,22193,0.0,1133.0,35519-000
3252,Completed,22196,0.0,450.0,06543-035
3255,Completed,22210,0.0,1842.0,09732-530
3255,Completed,31583,0.0,652.8,09732-530
3256,Completed,22215,0.0,639.0,80620-000
3257,Completed,22228,0.0,1481.8,69057-010
3257,Completed,30726,0.0,490.0,69057-010
3258,Completed,22232,0.0,452.0,05085-000
3258,Completed,48290,0.0,892.0,05085-000
3259,Completed,22235,0.0,588.0,18116-180
3259,Completed,27057,0.0,626.8,18116-180
3260,Completed,22240,0.0,554.0,04509-000
3260,Completed,30518,0.0,496.0,04509-000
3260,Completed,38640,0.0,496.0,04509-000
3260,Completed,45770,0.0,536.4,04509-000
3261,Completed,22245,0.0,632.0,04016-002
3262,Completed,22250,33.67,131.67,01047-010
3263,Completed,22640,0.0,460.0,60192-035
3265,Completed,22255,0.0,402.0,13930-000
3266,Completed,22265,0.0,1080.0,29303-234
3267,Completed,22270,0.0,414.0,05044-050
3271,Completed,22299,0.0,411.6,30150-370
3271,Completed,55691,0.0,531.6,30150-370
3272,Completed,22313,0.0,490.0,04086-003
3273,Completed,22323,0.0,413.0,86160-000
3274,Completed,24610,0.0,440.0,57036-480
3274,Completed,26895,0.0,490.0,57036-480
3275,Completed,22334,0.0,1262.0,05083-070
3276,Completed,22340,0.0,470.0,98801-660
3276,Completed,65158,0.0,1227.6,98801-660
3278,Completed,38629,0.0,529.2,88015-700
3278,Completed,42476,0.0,972.0,88015-700
3278,Completed,42574,0.0,676.8,88015-700
3278,Completed,42578,0.0,554.4,88015-700
3278,Completed,43481,0.0,712.8,88015-700
3278,Completed,44337,0.0,676.8,88015-700
3280,Completed,22369,0.0,666.0,30380-410
3283,Completed,22386,0.0,804.0,13300-050
3283,Completed,22435,0.0,806.0,13300-050
3283,Completed,23813,0.0,1673.6,13300-050
3283,Completed,26081,0.0,1772.0,13300-050
3283,Completed,27899,0.0,2473.0,13300-050
3285,Completed,22403,95.73,371.73,38610-031
3288,Completed,22473,0.0,511.8,73813-040
3289,Completed,22431,0.0,658.8,22051-020
3289,Completed,28152,0.0,658.8,22051-020
3290,Completed,22433,0.0,738.0,35790-000
3292,Completed,22464,0.0,405.46,34006-053
3293,Completed,22468,0.0,1058.4,22640-220
3295,Completed,22482,0.0,432.06,04622-001
3295,Completed,25322,0.0,479.0,04622-001
3295,Completed,31183,0.0,451.35,04622-001
3296,Completed,22488,0.0,422.0,04624-080
3296,Completed,24166,0.0,1368.0,04624-080
3296,Completed,24933,0.0,1208.0,04624-080
3296,Completed,29308,0.0,472.0,04624-080
3297,Completed,22500,0.0,696.0,06030-013
3297,Completed,32834,0.0,703.8,06030-013
3298,Completed,22502,102.17,700.17,66055-280
3298,Completed,32478,0.0,698.0,66055-280
3299,Completed,22511,0.0,484.5,78043-407
3300,Completed,22518,33.67,131.67,20531-073
3301,Completed,22517,0.0,550.0,19053-715
3302,Completed,22525,0.0,598.0,69063-510
3302,Completed,28792,0.0,534.0,69063-510
3302,Completed,61038,0.0,853.29,69063-510
3303,Completed,22528,0.0,450.0,04693-130
3303,Completed,24229,0.0,414.0,04693-130
3304,Completed,22531,0.0,489.5,02415-001
3304,Completed,44132,0.0,495.0,02415-001
3305,Completed,23025,0.0,1123.85,29102-020
3305,Completed,23646,0.0,648.0,29102-020
3306,Completed,22581,0.0,471.2,04536-001
3308,Completed,22583,0.0,2406.0,69057-040
3308,Completed,25267,0.0,532.0,69057-040
3310,Completed,22595,0.0,474.0,22610-070
3310,Completed,37730,0.0,452.0,22610-070
3311,Completed,22611,0.0,1291.2,12941-650
3312,Completed,22621,0.0,588.0,04602-007
3313,Completed,22627,0.0,872.0,12244-143
3314,Completed,22634,0.0,588.0,77803-020
3314,Completed,22871,0.0,685.0,77803-020
3314,Completed,25842,0.0,674.0,77803-020
3314,Completed,27897,0.0,736.0,77803-020
3314,Completed,29205,59.27,357.27,77803-020
3315,Completed,22646,0.0,490.0,31330-290
3318,Completed,22663,29.57,87.57,78093-280
3319,Completed,22793,0.0,490.0,70680-177
3320,Completed,22676,0.0,631.8,71741-802
3321,Completed,22679,0.0,536.0,41680-111
3322,Completed,22685,0.0,480.0,05417-020
3323,Completed,22691,0.0,236.0,74805-100
3324,Completed,22695,0.0,1704.0,01233-060
3325,Completed,22698,0.0,554.4,28906-220
3326,Completed,57385,0.0,1540.8,60165-121
3327,Completed,22703,0.0,540.0,22793-105
3327,Completed,23916,0.0,1414.0,22793-105
3327,Completed,25375,0.0,6296.0,22793-105
3327,Completed,43609,0.0,1344.0,22793-105
3327,Completed,44608,0.0,1945.8,22793-105
3327,Completed,45105,0.0,1717.2,22793-105
3327,Completed,53020,0.0,1907.4,22793-105
3327,Completed,56286,0.0,1015.74,22793-105
